"id","Bosminid","Calanoid","Cyclopoid","Daphnid","Limno","Mollusc","nauplii","otherClad","predClad","Rotifers","totBiomass","zooH","zooRichness","predRatio","ACAVERN","ACRHARP","ALOSP","ASCECAU","ASCOVAL","ASCSALT","ASPBRIG","ASPHERR","ASPPRIO","BOSSP","BRAANGU","BRABIDE","BRABUDA","BRACALC","BRACAUD","BRAHAVA","BRAQUAD","BRAURCE","BYTLONG","CAMSP","CECPENG","CEPSP","CERSP","CHYSPHA","COLSP","CONSP","COOUNIC","COPNAUP","COUSP","DAPDUBI","DAPGALEM","DAPLONG","DAPLUMH","DAPPARV","DAPPULI","DAPRETR","DAPSCHO","DICSP","DIPSP","DIYNANU","DIYTHOM","DREPOLYP","DREPOLYV","ENCSP","EPILACU","EUBCORE","EUCSP","EUELAME","EURAFFI","EUYAGIL","EUYPRIO","FILLONG","FILTERM","GASSP","GRASP","HEXMIRA","HOLGIBB","ILYSP","KELLONG","KERCOCH","KERCOCHH","KERCOCHT","KERCRAS","KEREARL","KERHIEM","KERQUAD","KERTEST","KERVALGT","LATSETI","LECSP","LEOASHL","LEOMINU","LEOSICI","LEOSICO","LEPSP","LETKIND","LEYSP","LIMMACR","MACSP","MARALBI","MESEDAX","MICRUBE","MOIMICR","MONSP","NOOSP","NOTACUM","NOTCAUD","NOTFOLI","NOTLABI","NOTLAUR","NOTMICH","NOTSQUA","PARCHIT","PLEDENT","PLOHUDS","PLOLENT","PLOTRUN","POLDOLI","POLEURY","POLMAJO","POLREMA","POLVULG","POMSULC","POYPEDI","PROSP","ROTBDEL","SCAPSP","SENCALA","SIDCRYS","SKIOREG","SKIPALL","SKIREIG","SYNSP","TESPARV","THECRAS","TRCPOCI","TRCTETR","TRISP","TROPRASM","TYLMONO"
"2013.Spring.HU15",45.643097951141,11042.5597782439,2621.48176273225,44.6365570202263,472.230059959378,57.4124103280249,1845.36287890656,0,0,11.3083434229255,16140.6348885644,1.68945259449073,17,0.0301390004359123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845.36287890656,0,0,44.6365570202263,0,0,0,0,0,0,0,0,0,2618.62226513555,0,57.4124103280249,0,0,45.643097951141,0,0,0,0,0,0,0,2.31595257800086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588.04435572962,3305.81712438511,5148.6982981292,0,0,0,0,472.230059959378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103023502093646,0,0.366966053459557,0.288045993183272,1.69787662835928,0,0,0,0,0,0,0,0,0,0,6.53647866782887,0,0,0,0,0,2.85949759669617,0
"2013.Spring.HU27",0,11439.6222677691,1868.22620665712,0,206.206259328118,0,1143.96771964064,0,0,1.56536596712572,14659.5878193621,1.54212119255801,13,0.0142669906327189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.96771964064,0,0,0,0,0,0,0,0,0,0,0,0,1865.13062759229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367.49712455802,4128.83780786361,4943.28733534749,0,0,0,0,206.206259328118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505490244758875,0,0.180053828895136,0.141331285228175,0.833072119466072,0,0,0,0,0,0,0,0,0,0,0.360359709060452,0,0,0,0,0,3.09557906483493,0
"2013.Spring.HU32",3.41685149140963,13276.2292845391,2749.84003513841,0,0,47.9764067810481,2267.87475703335,0,0,24.9787576729099,18370.3160926563,1.59557734229264,13,0,0,0,0,0,0,0,0,0,0,3.41685149140963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267.87475703335,0,0,0,0,0,0,0,0,0,0,0,0,2747.28564270316,0,47.9764067810481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748053703294796,0.033284809544818,0,0,0,0,0,0,0,0,0,0,4024.39797680881,4208.45403167977,5043.37727605055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86786789012119,0,0,0,0,0,0,0,0,0,0,0,0,20.0027996029144,0,0,0,0,0,2.55439243524627,0
"2013.Spring.HU37",0,11525.729237505,1590.00205577122,0,1134.26059313623,0,1634.16327476025,0,0,2.77073448386168,15886.9258956566,1.5792298447801,10,0.0768851302376158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182949455335399,1634.16327476025,0,0,0,0,0,0,0,0,0,0,0,0,1590.00205577122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.90441382168,3570.23306042941,6448.5917632539,0,0,0,0,1134.26059313623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46531479661716,0,0,0,0,0,0,0,0,0,0,0,0,0.122470231909116,0,0,0,0,0,0,0
"2013.Spring.HU38",0,13310.9125909113,1925.13971999836,216.927905669831,117.393855529519,0,3205.41485839602,0,0,23.5181137696293,18799.3070442746,1.66843971917424,18,0.00628382405717648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01519550221216,0,0.179197912645765,3205.41485839602,0,0,216.927905669831,0,0,0,0,0,0,0,0,0,1922.47493691533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557105493368486,0,0,0,0,0,0,0,0,0,0,0,2515.67510073102,5280.17131851896,5299.84756897921,0,0,0,0,117.393855529519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53084547496976,0,4.71975263606204,0,4.25434070076144,0,0,0,0,0,178.603809972112,0,36.6147927099614,0,0,11.7630709936413,0,0,0,0,0,2.66478308303052,0
"2013.Spring.HU45",12.8031282178324,13499.9321820186,1000.00960604761,64.9124041125726,628.834993156491,0,2315.14465115491,0,0,17.4215445480062,17539.058509256,1.54332490434014,18,0.0371866754190329,0,0,0,0,0,0,0,0,0,12.8031282178324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190619757198563,0,0.13097268365284,2315.14465115491,0,0,64.9124041125726,0,0,0,0,0,0,0,0,0,995.680181302334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608264471168099,0,0,0,0,0,0,0,0,0,0,1330.82342892577,3941.49384723926,7938.31227819447,0,0,0,0,628.834993156491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571557335537913,0,4.31832728863714,0,5.00623982093795,0,0,0,0,0,289.302627659102,0,0,0,0,7.14300121492497,0,0,0,0,0,4.3294247452716,0
"2013.Spring.HU48",0,15016.7731647116,3197.72948090232,63.4105602339384,91.8291574949273,16.4975552002161,2417.31205574292,0,0,14.8651643586446,20818.4171386446,1.66005585367601,16,0.00443050045566804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00028728353709,0,0,2417.31205574292,0,0,63.4105602339384,0,0,0,0,0,0,0,0,0,3190.18065265251,0,16.4975552002161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264.38314078008,4764.10495283656,6653.81364350033,0,0,0,0,91.8291574949273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20798813245743,0,4.4606026094178,0,0,0,0,0,0,0,274.516058033312,0,59.9553695613343,0,0,7.19628633323224,0,0,0,0,0,7.54882824981101,0
"2013.Spring.HU53",0,15403.0825001387,1581.76638732053,0,198.883913787556,0,1866.53857599137,0,0,15.1192068916198,19065.3905841298,1.48788069637407,13,0.0105416395977639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630496262400645,0,0,1866.53857599137,0,0,0,0,0,0,0,0,0,0,0,0,1581.76638732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138153087821767,0.053494654445092,0,0,0,0,0,0,0,0,0,0,2821.84627653539,4527.67509308964,8018.8202748016,0,0,0,0,198.883913787556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89834827992468,0,0,0,0,0,0,0,0,0,34.7408557120814,0,0,10.3987146070276,0,0,0,0,0,0,0
"2013.Spring.HU54",0,12158.3718965703,1528.71158822139,0,319.2241262883,17.5115353716128,2117.79927272598,0,0,10.3915405891666,16152.0099597667,1.52954314679997,18,0.0201622209537693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281553866585453,0,0.36896692774063,2117.79927272598,0,0,0,0,0,0,0,0,0,0,0,0,1524.5067016141,0,17.5115353716128,0,0,0,0,0,0,0,0,0,0,0.273008617270536,0,0,0,0,0,0.0139780412042515,0,0,0,0,0,0,0,0,0,0,1675.697301383,4023.77060707048,6458.90398811677,0,0,0,0,319.2241262883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967482541017245,0,0.344613843106795,0.270500869948563,1.59445753770406,0,0,0,0,0,0,0,0,0,0,7.14771263150454,0,0,0,0,0,4.20488660729118,0
"2013.Spring.HU61",0,16893.6416606477,3545.65303883212,104.27372089778,1254.14176362795,18.1425816913106,2199.0030370507,0,0,14.5682550628422,24029.4240578104,1.58884475675795,18,0.0550659152070444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621567999449713,2199.0030370507,0,0,104.27372089778,0,0,0,0,0,0,0,0,0,3543.16241374194,0,18.1425816913106,0,0,0,0,0,0,0,0,0,0,0.401448039774609,0,0,0,0,0.364142940908825,0.0439450477259907,0,0,0,0,0,0,0,0,0,0,2856.25875938468,3570.06253289779,10467.3203683652,0,0,0,0,1254.14176362795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242931849105683,0,0,0,0,0,0,0,2.54271146866953,1.16250758258131,0,0,0,0,0,0,0,0,0,0,0,9.18900013462652,0,0,0,0,0,2.4906250901845,0
"2013.Spring.HU93",6.76715777888805,9048.21560192347,3187.67739352877,0,204.637423816983,0,1396.71433395771,0,0,8.48977665957068,13852.5016876654,1.58352038953462,20,0.0149940987000467,0,0,0,0,0,0,0,0,0,6.76715777888805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447270799183113,0,0,1396.71433395771,0,0,0,0,0,0,0,0,0,0,0,0,3185.25631710433,0,0,0,0,0,0,0,0,0,0,0,0,0.721396211922447,0,0,0,0,0.075356126040721,0.0229763057527069,0.00011914190082545,0,0.00162258561099322,0.000738405750339696,0,0.000833510399218031,0,0,0,0,1703.90932432238,2667.13076072738,4677.17551687371,0,0,0,0,204.637423816983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381070688409955,0,0,0,0,0,1.17470371071612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0066527934532,0,0,0,0,0,2.4210764244391,0
"2013.Spring.HUFO",0,19181.9285953992,3346.97927611199,166.524591259403,939.279055384847,0,1579.19509175201,0,0,3.77563353957253,25217.682243447,1.55291775490332,13,0.0386878431875905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.19509175201,0,0,166.524591259403,0,0,0,0,0,0,0,0,0,3343.10591074918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293484152984365,0,0,0,0,0,0,0,0,0,0,0,4639.81421094186,3256.72902098094,11212.2701538095,0,0,0,0,939.279055384847,0,0,0,0,0,0,0,0,0,0.217483423616187,0,0,0,0,0,0,0,0,0,3.52880170065791,0,0,0,0,0,0,0,0,0,0,0,73.1152096669168,0,0,0,0,0,0,0,0,3.8733653628139,0
"2013.Spring.MI11",0,14098.0994344197,3337.16000897748,0,217.34341729082,1247.28675343783,3063.11509099237,0,0,10.1001217888082,21973.104826907,1.73541137720038,15,0.00999015447902239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42287822206778,0,0.48803828850812,3063.11509099237,0,0,0,0,0,0,0,0,0,0,0,0,3328.54906429173,0,1247.28675343783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981748299628427,0.109356700040897,0,0,0,0,0,0,0,0,0,0,7203.3792103505,4794.17714028125,1825.72502756243,0,0,0,0,217.34341729082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.818056225554,0,0,7.09810027856302,0,0,0,0,0,8.61094468574697,0
"2013.Spring.MI17",0,10275.8132172355,2690.03423160318,185.650999767161,0,512.834002287446,3138.64244369578,0,0,6.98720059223173,16809.9620951813,1.76766229061872,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823011905487794,0,0.158007356624883,3138.64244369578,0,0,185.650999767161,0,0,0,0,0,0,0,0,0,2683.74428345141,0,512.834002287446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804588441637368,0,0,0,0,0,0,0,0,0,0,0,5567.29031522921,2537.83818533626,1429.43133069546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.253385974587,0,0,5.20159288848169,0,0,0,0,0,6.28994815176699,0
"2013.Spring.MI18",0,16079.459043644,2667.53662071352,599.445481527443,0,516.523455541313,2490.99482963455,0,0,6.88248147727605,22360.8419125381,1.69667938317347,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209120539694658,2490.99482963455,0,0,599.445481527443,0,0,0,0,0,0,0,0,0,2653.28446056128,0,516.523455541313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378632379687969,0.147843425007829,0,0,0,0,0,0,0,0,0,0,8575.04732131931,4671.49043403991,2437.34925222537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522740669781103,0,0.259122480425347,0.458572761224067,1.2083663234691,0,0,0,0,0,0,0,395.572036059442,0,0,4.16854950078897,0,0,0,0,0,14.2521601522438,0
"2013.Spring.MI19",0,8287.49183978746,4704.27049504638,0,0,25.1159963291383,1349.60767407577,0,0,0.653916425847815,14367.1399216646,1.52493907495474,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.60767407577,0,0,0,0,0,0,0,0,0,0,0,0,4696.92579944267,0,25.1159963291383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179475496314611,0,0,0,0,0,0,0,0,0,0,5033.34128368643,1881.29073656195,996.279986407714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.191433516945,0,344.38839961442,0,0,0.635968876216354,0,0,0,0,0,7.3446956037083,0
"2013.Spring.MI23",0,14946.8854885926,3679.17233935354,0,0,117.634741427628,1853.55593532589,0,0,2.75480869782288,20600.0033133975,1.58995229924835,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384969309644608,0,0,1853.55593532589,0,0,0,0,0,0,0,0,0,0,0,0,3673.90069691211,0,117.634741427628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741802776385113,0.0164480117840462,0,0,0.0301178085805424,0,0,0,0,0,0,0,7142.10496274953,4886.83423479314,2612.33967293807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24909329017517,0,0,0,0,0,0,0,305.606618111841,0,0,0,0,0,0,0,0,5.27164244143138,0
"2013.Spring.MI27",0,13126.5147052587,3552.22370108371,0,384.525976547834,124.531965571685,2054.47643421146,0,0,8.44685429401078,19250.7196369674,1.69862934496557,16,0.0203817464968862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85855312342982,0,0,2054.47643421146,0,0,0,0,0,0,0,0,0,0,0,0,3543.28101588056,0,124.531965571685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594963974014262,0.315541459094502,0,0,0,0,0,0,0,0,0,0,6057.23765568284,4654.5200206948,1936.29139005676,0,0,0,0,384.525976547834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15199295696093,0,4.04327225046039,0,0,0,0,0,0,0,478.465638824339,0,0,1.48253053005088,0,0,0,0,0,8.94268520314953,0
"2013.Spring.MI32",0,7022.21898086625,1200.09156033837,0,18.0932970893281,273.042106249449,1879.95381008113,0,0,19.6188823991768,10413.0186370237,1.5750108502175,19,0.00174058942201525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65230945208205,0,0.406290676235845,1879.95381008113,0,0,0,0,0,0,0,0,0,0,0,0,1194.15321223001,0,273.042106249449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20079915877103,0.99935846250772,0,0,0,0,0,0,0,0,0,0,2740.36493822453,3804.62933441783,242.791853298315,0,0,0,0,18.0932970893281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748976512261267,0,0.371267557427154,0.657037508605259,1.73133266035114,0,0,0,0,0,0,0,234.432854925572,0,0,10.5255892719705,0,0,0,0,0,5.93834810836361,0
"2013.Spring.MI34",0,13715.6841406485,1978.45139413007,0,0,678.383340227069,2619.00666070448,0,0,7.19071276958624,18998.7162484797,1.69001353120838,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9878595543971,0,0,2619.00666070448,0,0,0,0,0,0,0,0,0,0,0,0,1976.25597845887,0,678.383340227069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47714235197927,0.188073067729387,0,0,0,0,0,0,0,0,0,0,5101.81246609759,5437.31439174548,2914.74440865127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796029224680694,0,0.394591580709995,0.698314366337209,1.84009961957649,0,0,0,0,0,0,0,261.812874154169,0,0,1.52502930638872,0,0,0,0,0,2.19541567119841,0
"2013.Spring.MI40",14.6630562737126,8334.81981102606,2487.58472154928,0,16.4503222034922,440.524561692135,2486.0951002212,0,0,29.1055478427597,13809.2431208086,1.68991563960323,18,0.00119267522130513,0,0,0,0,0,0,0,0,0,14.6630562737126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734851290155657,0,0.151691437379694,2486.0951002212,0,0,0,0,0,0,0,0,0,0,0,0,2475.85032679275,0,440.524561692135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77236735377566,1.46352881514721,0,0,0,0,0,0,0,0,0,0,3507.64374536358,3922.30742232673,604.409535475333,0,0,0,0,16.4503222034922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43469949032645,0,4.23245095331981,0,0,0,0,0,0,0,300.459107860417,0,0,11.3159585026552,0,0,0,0,0,11.7343947565312,0
"2013.Spring.MI41",0,13911.4417563122,1368.91557075696,0,35.1478661701685,436.710793314812,2609.85587118918,0,0,26.541117795024,18388.6129755383,1.34530513909226,16,0.00191505342237679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00472808436134,0,0.152462486766062,2609.85587118918,0,0,0,0,0,0,0,0,0,0,0,0,1364.94019070988,0,436.710793314812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656111059054955,1.22367091849138,0,0,0,0,0,0,0,0,0,0,2393.74647383509,10548.3590536666,828.578409947995,0,0,0,0,35.1478661701685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30160148944264,0,0,0,0,0,0,0,140.757818862471,0,0,10.2025437569076,0,0,0,0,0,3.97538004708398,0
"2013.Spring.MI47",0,7183.4136017274,1902.73483411592,0,112.273223544606,151.187377903008,999.256757441715,0,0,10.650347168213,10359.5161419009,1.67699817779354,15,0.0109564323241998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16240233841223,0,0,999.256757441715,0,0,0,0,0,0,0,0,0,0,0,0,1895.1370401935,0,151.187377903008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613125515756657,0.255673514606968,0,0,0,0,0,0,0,0,0,0,2700.59299949171,3423.05087916752,680.091547266515,0,0,0,0,112.273223544606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45484515965478,0,0,0,0,0,0,0,379.678175801657,0,0,3.16430063978234,0,0,0,0,0,7.59779392241985,0
"2013.Spring.MIFO",0,12832.0966431105,5385.90366941408,0,59.4123946462599,428.386516698946,1834.01702660593,0,0,35.6500018330523,20575.4662523088,1.63871725313848,17,0.0028958977714942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36134927092188,0,0.405911844719738,1834.01702660593,0,0,0,0,0,0,0,0,0,0,0,0,5380.77927568945,0,428.386516698946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42538921217229,2.14251051442526,0,0,0,0,0,0,0,0,0,0,5842.29806711361,5359.93042790665,1092.55042023216,0,0,0,0,59.4123946462599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78163156619633,0,6.67804962513218,0,0,0,0,0,0,0,537.317727858104,0,0,9.85515979948459,0,0,0,0,0,5.12439372462944,0
"2013.Spring.ON12",35.7269371067558,876.323759201836,1251.35760903211,2.21402977697131,102.340360252311,1375.59356232523,479.740383550307,0,0,93.5083255482231,4216.80496679374,1.72404821189159,22,0.0248733116064734,0,0,0,0,0,0,0,0,0,19.5255545264363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17167365185061,0,0.232639476179943,479.740383550307,0,0,1.42330485662441,0,0,0,0,0.790724920346896,0,0,0,0,1250.11781268806,0,1375.59356232523,0,0,16.2013825803195,0,0,0,0,0,0,0,0,0,0,0,0,2.69507426396012,0.250030691736095,0,0,0.0548549718199017,0,0,0.754790087889729,0,0,0,0,0,196.385576025179,123.061965226177,0,0,0,0,102.340360252311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48223318954267,0,0.83135915642983,0,0,0,0,0,0,0,556.87621795048,0,0,85.0356700588142,0,0,0,0,0,1.2397963440453,0
"2013.Spring.ON25",15.9376529406491,1411.0393219678,1954.61087463211,5.27368925878247,51.2531805342449,4420.38267208536,993.747937354208,0,0,70.6114354842146,8922.85676425738,1.47034432434769,19,0.00577721716830088,0,0,0,0,0,0,0,0,0,15.9376529406491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74741711178963,0,1.08681440043334,993.747937354208,0,0,3.3902288092173,0,0,0,0,1.88346044956517,0,0,0,0,1953.34231454659,0,4420.38267208536,0,0,0,0,0,0,0,0,0,0,0.29790938165252,0,0,0,0,1.44773579821075,0.372988710191161,0,0,0,0,0,0,0,0,0,0,0,511.604072785689,244.147825155737,0,0,0,0,51.2531805342449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93491911821293,0,0,0,0,0,0,0,655.287424026377,0,0,55.7236509637243,0,0,0,0,0,1.26856008552415,0
"2013.Spring.ON33",2.09909144651331,2568.88102999533,4260.52226890813,0.526503106045989,233.707885424904,1228.28047909973,736.753679110661,0,0,16.5570946800976,9047.32803177141,1.57291976568784,21,0.0265166732335047,0,0,0,0,0,0,0,0,0,2.09909144651331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431811800596618,0,0.0753873347482939,736.753679110661,0,0,0.338466282458136,0,0,0,0,0.188036823587853,0,0,0,0,4259.72644570756,0,1228.28047909973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423891737114295,0.0423110364230434,0,0,0.0536082155524867,0.0436624397638732,0,0,0,0,0,0,0,331.087668977727,1364.13243276314,0,0,0,0,233.707885424904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370118300003216,2.5423656560732,0,0,0,0,0,0,0,873.660928254464,0,0,12.5739381598226,0,0,0,0,0,0.795823200567303,0
"2013.Spring.ON41",7.13055662426194,1746.46307444376,4333.50988895519,15.060548253889,51.4135366562561,973.326215735947,318.175002467525,0,0,6.15199789543367,7451.23082103226,1.37582025912593,22,0.00694794677766042,0,0,0,0,0,0,0,0,0,1.78218535292702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205191953715397,0,0.462832742233942,318.175002467525,0,0,9.68178102035722,0,0,0,0,5.37876723353179,0,0,0,0,4332.03269114564,0,973.326215735947,0,0,5.34837127133492,0,0,0,0,0,0,0,0.104461715397535,0,0,0,0,0.484073456107737,0.066675766819741,0,0,0.0145548160579138,0.0199107877201383,0,0,0,0,0,0,0,536.398846127757,539.105084211344,0,0,0,0,51.4135366562561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227355968376038,0,0,0,0,0,0,0,670.959144104658,0,0,4.56694068900523,0,0,0,0,0,1.4771978095487,0
"2013.Spring.ON49",0,1306.12563156076,4491.15110082,0,281.452098759692,24.8013246509916,115.992467576733,0,0,0.185052745312024,6219.70767611349,1.0047457088416,13,0.0473964272998018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.992467576733,0,0,0,0,0,0,0,0,0,0,0,0,4490.61852488027,0,24.8013246509916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316947071462849,0.00955666191397545,0,0,0.00537925999614409,0,0,0,0,0,0,0,0,153.321151862096,594.879040425116,0,0,0,0,281.452098759692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.925439273549,0,0,0.13842211625562,0,0,0,0,0,0.532575939728357,0
"2013.Spring.ON55",8.80205398655779,2250.79366486963,2834.50235906416,7.58457817508618,124.992065126096,858.507391765093,542.739258093452,0,0,22.7187416600764,6650.64011274015,1.66058525060322,20,0.0191539697228686,0,0,0,0,0,0,0,0,0,8.80205398655779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52499425906456,0,0.100448041507763,542.739258093452,0,0,4.87580025541254,0,0,0,0,2.70877791967364,0,0,0,0,2828.90115607991,0,858.507391765093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63123570681629,0.454102071349656,0,0,0,0,0,0,0,0,0,0,0,521.399146488786,491.006582350681,0,0,0,0,124.992065126096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767330345280455,0,4.84233439302295,0,5.7073202659319,0,0,0,0,0,0,0,1238.38793603016,0,0,5.69097657710282,0,0,0,0,0,5.60120298424836,0
