,Visit_ID,Lake,Station,Year,Season,group,Sun_category,predators,NUM_M3,BIOMASS_ug_m3
7644,H54MM02,Huron,HU54,2002,Spring,nauplii,Night,non_pred,9548.714737,259.8514809
7645,H54MM02,Huron,HU54,2002,Spring,Rotifers,Night,non_pred,3242.293004,323.6437276
7646,H54MM03,Huron,HU54,2003,Spring,Bosminid,Day,non_pred,0.388471885,1.606530335
7647,H54MM03,Huron,HU54,2003,Spring,Calanoid,Day,non_pred,1450.372732,8805.951762
7648,H54MM03,Huron,HU54,2003,Spring,Cyclopoid,Day,non_pred,278.197666,788.3034552
7649,H54MM03,Huron,HU54,2003,Spring,Daphnid,Day,non_pred,0.388471885,7.436799873
7650,H54MM03,Huron,HU54,2003,Spring,Limno,Day,mostly_pred,42.58946767,2382.665191
7651,H54MM03,Huron,HU54,2003,Spring,nauplii,Day,non_pred,5590.955353,1673.372433
7652,H54MM03,Huron,HU54,2003,Spring,Rotifers,Day,non_pred,164.7606383,5.001999413
7653,H54MM04,Huron,HU54,2004,Spring,Calanoid,Night,non_pred,1442.791375,8384.595429
7654,H54MM04,Huron,HU54,2004,Spring,Cyclopoid,Night,non_pred,134.4494012,345.0843231
7655,H54MM04,Huron,HU54,2004,Spring,Limno,Night,mostly_pred,29.43019144,993.8782235
7656,H54MM04,Huron,HU54,2004,Spring,nauplii,Night,non_pred,7177.947678,3003.997228
7657,H54MM04,Huron,HU54,2004,Spring,Rotifers,Night,non_pred,228.8307958,4.133892323
7658,H54MM05,Huron,HU54,2005,Spring,Calanoid,Day,non_pred,920.842738,4172.735025
7659,H54MM05,Huron,HU54,2005,Spring,Cyclopoid,Day,non_pred,29.60095581,131.5478174
7660,H54MM05,Huron,HU54,2005,Spring,Daphnid,Day,non_pred,0.221041314,8.662851454
7661,H54MM05,Huron,HU54,2005,Spring,Limno,Day,mostly_pred,146.8549371,910.0398269
7662,H54MM05,Huron,HU54,2005,Spring,nauplii,Day,non_pred,7239.235397,3800.009223
7663,H54MM05,Huron,HU54,2005,Spring,Rotifers,Day,non_pred,427.40698,9.409740137
7664,H54MM06,Huron,HU54,2006,Spring,Calanoid,Night,non_pred,1684.056684,5997.600593
7665,H54MM06,Huron,HU54,2006,Spring,Cyclopoid,Night,non_pred,53.07448667,212.3305486
7666,H54MM06,Huron,HU54,2006,Spring,Daphnid,Night,non_pred,1.223549519,1.627995514
7667,H54MM06,Huron,HU54,2006,Spring,Limno,Night,mostly_pred,79.85010799,835.7481584
7668,H54MM06,Huron,HU54,2006,Spring,nauplii,Night,non_pred,7872.577749,3520.251363
7669,H54MM06,Huron,HU54,2006,Spring,Rotifers,Night,non_pred,539.9242815,17.39185753
7670,H54MM12,Huron,HU54,2012,Spring,Calanoid,Night,non_pred,2006.132263,8848.019387
7671,H54MM12,Huron,HU54,2012,Spring,Cyclopoid,Night,non_pred,87.09404991,351.0908407
7672,H54MM12,Huron,HU54,2012,Spring,Daphnid,Night,non_pred,8.907346014,205.0500743
7673,H54MM12,Huron,HU54,2012,Spring,Limno,Night,mostly_pred,99.96021638,2417.146739
7674,H54MM12,Huron,HU54,2012,Spring,nauplii,Night,non_pred,7806.793929,1714.70064
7675,H54MM12,Huron,HU54,2012,Spring,Rotifers,Night,non_pred,490.8937359,5.546175798
7676,H54MM13,Huron,HU54,2013,Spring,Calanoid,Day,non_pred,2027.821878,12158.3719
7677,H54MM13,Huron,HU54,2013,Spring,Cyclopoid,Day,non_pred,683.6217695,1528.711588
7678,H54MM13,Huron,HU54,2013,Spring,Limno,Day,mostly_pred,4.93787795,319.2241263
7679,H54MM13,Huron,HU54,2013,Spring,Mollusc,Day,non_pred,11.79175542,4.289674295
7680,H54MM13,Huron,HU54,2013,Spring,nauplii,Day,non_pred,5294.498182,1366.354831
7681,H54MM13,Huron,HU54,2013,Spring,Rotifers,Day,non_pred,212.2515975,10.39154059
7682,H54MM14,Huron,HU54,2014,Spring,Calanoid,Dawn/Dusk,non_pred,1071.88451,7474.759723
7683,H54MM14,Huron,HU54,2014,Spring,Cyclopoid,Dawn/Dusk,non_pred,109.4138167,365.745197
7684,H54MM14,Huron,HU54,2014,Spring,Limno,Dawn/Dusk,mostly_pred,29.40661902,1547.338551
7685,H54MM14,Huron,HU54,2014,Spring,nauplii,Dawn/Dusk,non_pred,4118.66523,993.5142779
7686,H54MM14,Huron,HU54,2014,Spring,Rotifers,Dawn/Dusk,non_pred,47.98444929,1.90353207
7687,H54MM15,Huron,HU54,2015,Spring,Calanoid,Night,non_pred,1167.838491,8860.231226
7688,H54MM15,Huron,HU54,2015,Spring,Cyclopoid,Night,non_pred,67.76090711,247.573847
7689,H54MM15,Huron,HU54,2015,Spring,Limno,Night,mostly_pred,73.98384756,504.6579228
7690,H54MM15,Huron,HU54,2015,Spring,nauplii,Night,non_pred,5710.06644,2356.202602
7691,H54MM15,Huron,HU54,2015,Spring,Rotifers,Night,non_pred,266.2035636,18.31988702
7692,H54MM16,Huron,HU54,2016,Spring,Calanoid,Day,non_pred,741.7518222,5229.192782
7693,H54MM16,Huron,HU54,2016,Spring,Cyclopoid,Day,non_pred,23.32290962,85.37074562
7694,H54MM16,Huron,HU54,2016,Spring,Limno,Day,mostly_pred,6.247207935,360.6732312
7695,H54MM16,Huron,HU54,2016,Spring,nauplii,Day,non_pred,2118.19394,569.6134393
7696,H54MM16,Huron,HU54,2016,Spring,Rotifers,Day,non_pred,21.1819394,0.85964827
7697,H54MM17,Huron,HU54,2017,Spring,Calanoid,Day,non_pred,585.7157285,3544.368578
7698,H54MM17,Huron,HU54,2017,Spring,Cyclopoid,Day,non_pred,77.91695883,143.3453106
7699,H54MM17,Huron,HU54,2017,Spring,Daphnid,Day,non_pred,0.986290618,18.35258891
7700,H54MM17,Huron,HU54,2017,Spring,Limno,Day,mostly_pred,3.381567833,175.6952047
7701,H54MM17,Huron,HU54,2017,Spring,nauplii,Day,non_pred,3639.412381,672.9774776
7702,H54MM17,Huron,HU54,2017,Spring,Rotifers,Day,non_pred,35.50646225,1.5188026
7703,H54MM18,Huron,HU54,2018,Spring,Calanoid,Day,non_pred,1243.475503,8175.924081
7704,H54MM18,Huron,HU54,2018,Spring,Cyclopoid,Day,non_pred,180.7889916,398.956478
7705,H54MM18,Huron,HU54,2018,Spring,Limno,Day,mostly_pred,6.614231401,340.1162664
7706,H54MM18,Huron,HU54,2018,Spring,nauplii,Day,non_pred,3349.694815,580.2248649
7707,H54MM18,Huron,HU54,2018,Spring,Rotifers,Day,non_pred,160.6018062,10.90340614
7708,M011G01,Michigan,MI11,2001,Summer,Bosminid,Day,non_pred,664.2764693,265.9191206
7709,M011G01,Michigan,MI11,2001,Summer,Calanoid,Day,non_pred,2471.108466,3866.106901
7710,M011G01,Michigan,MI11,2001,Summer,Cyclopoid,Day,non_pred,1082.770645,288.2850602
7711,M011G01,Michigan,MI11,2001,Summer,Daphnid,Day,non_pred,49.8207352,348.6949007
7712,M011G01,Michigan,MI11,2001,Summer,Mollusc,Day,non_pred,75.56144838,27.48818911
7713,M011G01,Michigan,MI11,2001,Summer,nauplii,Day,non_pred,8840.689461,1306.523835
7714,M011G01,Michigan,MI11,2001,Summer,Pred. clad.,Day,pred,10.37931983,1811.557274
7715,M011G01,Michigan,MI11,2001,Summer,Rotifers,Day,non_pred,17265.79096,1012.881999
7716,M011G02,Michigan,MI11,2002,Summer,Bosminid,Night,non_pred,164.5894565,114.5977516
7717,M011G02,Michigan,MI11,2002,Summer,Calanoid,Night,non_pred,26889.80246,86473.25508
7718,M011G02,Michigan,MI11,2002,Summer,Cyclopoid,Night,non_pred,11891.58823,13303.27498
7719,M011G02,Michigan,MI11,2002,Summer,Daphnid,Night,non_pred,1152.126196,15081.55784
7720,M011G02,Michigan,MI11,2002,Summer,Limno,Night,mostly_pred,41.14736413,2211.626995
7721,M011G02,Michigan,MI11,2002,Summer,nauplii,Night,non_pred,15810.87467,1688.60018
7722,M011G02,Michigan,MI11,2002,Summer,Pred. clad.,Night,pred,27.64588528,6110.716662
7723,M011G02,Michigan,MI11,2002,Summer,Rotifers,Night,non_pred,74430.4383,2010.763057
7724,M011G03,Michigan,MI11,2003,Summer,Bosminid,Dawn/Dusk,non_pred,84.42087477,80.46834514
7725,M011G03,Michigan,MI11,2003,Summer,Calanoid,Dawn/Dusk,non_pred,28724.20264,86996.3068
7726,M011G03,Michigan,MI11,2003,Summer,Cyclopoid,Dawn/Dusk,non_pred,7471.247418,13862.56185
7727,M011G03,Michigan,MI11,2003,Summer,Daphnid,Dawn/Dusk,non_pred,1350.733996,22456.60508
7728,M011G03,Michigan,MI11,2003,Summer,Limno,Dawn/Dusk,mostly_pred,379.8939365,25249.83135
7729,M011G03,Michigan,MI11,2003,Summer,nauplii,Dawn/Dusk,non_pred,25537.31462,2729.829809
7730,M011G03,Michigan,MI11,2003,Summer,Pred. clad.,Dawn/Dusk,pred,2.638152337,465.8506103
7731,M011G03,Michigan,MI11,2003,Summer,Rotifers,Dawn/Dusk,non_pred,143937.5915,4792.50339
7732,M011G04,Michigan,MI11,2004,Summer,Calanoid,Day,non_pred,5812.247576,28825.53665
7733,M011G04,Michigan,MI11,2004,Summer,Cyclopoid,Day,non_pred,220.9980067,613.0693449
7734,M011G04,Michigan,MI11,2004,Summer,Daphnid,Day,non_pred,44.19960134,126.6398721
7735,M011G04,Michigan,MI11,2004,Summer,Limno,Day,mostly_pred,19.64426726,1311.434874
7736,M011G04,Michigan,MI11,2004,Summer,Mollusc,Day,non_pred,4119.157291,1498.491321
7737,M011G04,Michigan,MI11,2004,Summer,nauplii,Day,non_pred,3744.688447,804.029317
7738,M011G04,Michigan,MI11,2004,Summer,Pred. clad.,Day,pred,9.515191955,1554.474238
7739,M011G04,Michigan,MI11,2004,Summer,Rotifers,Day,non_pred,33177.93964,952.3316176
7740,M011G05,Michigan,MI11,2005,Summer,Bosminid,Night,non_pred,4.016161307,3.332409708
7741,M011G05,Michigan,MI11,2005,Summer,Calanoid,Night,non_pred,3714.949209,21133.90515
7742,M011G05,Michigan,MI11,2005,Summer,Cyclopoid,Night,non_pred,510.052486,248.3129026
7743,M011G05,Michigan,MI11,2005,Summer,Daphnid,Night,non_pred,76.30706483,2191.079194
7744,M011G05,Michigan,MI11,2005,Summer,Limno,Night,mostly_pred,682.7474222,40950.38692
7745,M011G05,Michigan,MI11,2005,Summer,Mollusc,Night,non_pred,2409.696784,876.6137007
7746,M011G05,Michigan,MI11,2005,Summer,nauplii,Night,non_pred,5522.221797,1379.282453
7747,M011G05,Michigan,MI11,2005,Summer,Pred. clad.,Night,pred,15.56262506,2723.385749
7748,M011G05,Michigan,MI11,2005,Summer,Rotifers,Night,non_pred,55925.0462,1109.12264
7749,M011G06,Michigan,MI11,2006,Summer,Bosminid,Day,non_pred,2.694070939,2.608404332
7750,M011G06,Michigan,MI11,2006,Summer,Calanoid,Day,non_pred,2042.105772,8451.055293
7751,M011G06,Michigan,MI11,2006,Summer,Cyclopoid,Day,non_pred,735.4813663,624.8484727
7752,M011G06,Michigan,MI11,2006,Summer,Daphnid,Day,non_pred,212.8316042,475.2527765
7753,M011G06,Michigan,MI11,2006,Summer,Limno,Day,mostly_pred,161.6442563,10268.66465
7754,M011G06,Michigan,MI11,2006,Summer,Mollusc,Day,non_pred,167.0323982,60.76403043
7755,M011G06,Michigan,MI11,2006,Summer,nauplii,Day,non_pred,6347.231132,1224.969791
7756,M011G06,Michigan,MI11,2006,Summer,Pred. clad.,Day,pred,11.11304262,3108.432379
7757,M011G06,Michigan,MI11,2006,Summer,Rotifers,Day,non_pred,78505.22715,1509.077662
7758,M011G08,Michigan,MI11,2008,Summer,Bosminid,Day,non_pred,57.58209792,45.39895768
7759,M011G08,Michigan,MI11,2008,Summer,Calanoid,Day,non_pred,8354.202706,26071.55635
7760,M011G08,Michigan,MI11,2008,Summer,Cyclopoid,Day,non_pred,95.9701632,436.8680797
7761,M011G08,Michigan,MI11,2008,Summer,Daphnid,Day,non_pred,57.58209792,129.1759286
7762,M011G08,Michigan,MI11,2008,Summer,Mollusc,Day,non_pred,3640.868066,1324.496447
7763,M011G08,Michigan,MI11,2008,Summer,nauplii,Day,non_pred,13653.25525,1959.221892
7764,M011G08,Michigan,MI11,2008,Summer,Pred. clad.,Day,pred,8.39738928,1713.133793
7765,M011G08,Michigan,MI11,2008,Summer,Rotifers,Day,non_pred,98303.43779,2382.127637
7766,M011G09,Michigan,MI11,2009,Summer,Bosminid,Night,non_pred,11.94514425,7.891841683
7767,M011G09,Michigan,MI11,2009,Summer,Calanoid,Night,non_pred,8086.862659,37836.02622
7768,M011G09,Michigan,MI11,2009,Summer,Cyclopoid,Night,non_pred,543.5040635,2581.153868
7769,M011G09,Michigan,MI11,2009,Summer,Daphnid,Night,non_pred,543.5040635,6178.537721
7770,M011G09,Michigan,MI11,2009,Summer,Limno,Night,mostly_pred,80.6297237,5309.498809
7771,M011G09,Michigan,MI11,2009,Summer,Mollusc,Night,non_pred,37022.48147,13468.25655
7772,M011G09,Michigan,MI11,2009,Summer,nauplii,Night,non_pred,6581.774483,944.474883
7773,M011G09,Michigan,MI11,2009,Summer,Pred. clad.,Night,pred,5.972572126,1316.751239
7774,M011G09,Michigan,MI11,2009,Summer,Rotifers,Night,non_pred,192105.5427,2590.953739
7775,M011G10,Michigan,MI11,2010,Summer,Bosminid,Night,non_pred,9.050914249,4.917816694
7776,M011G10,Michigan,MI11,2010,Summer,Calanoid,Night,non_pred,9449.154476,26379.89738
7777,M011G10,Michigan,MI11,2010,Summer,Cyclopoid,Night,non_pred,3547.958386,7859.737774
7778,M011G10,Michigan,MI11,2010,Summer,Daphnid,Night,non_pred,1448.14628,23142.88674
7779,M011G10,Michigan,MI11,2010,Summer,Limno,Night,mostly_pred,22.62728562,1572.02646
7780,M011G10,Michigan,MI11,2010,Summer,Mollusc,Night,non_pred,2690.667102,978.8267391
7781,M011G10,Michigan,MI11,2010,Summer,nauplii,Night,non_pred,4484.44517,643.5112351
7782,M011G10,Michigan,MI11,2010,Summer,Pred. clad.,Night,pred,11.31364281,1902.746106
7783,M011G10,Michigan,MI11,2010,Summer,Rotifers,Night,non_pred,53941.46904,1604.661276
7784,M011G11,Michigan,MI11,2011,Summer,Bosminid,Dawn/Dusk,non_pred,1416.191605,986.06961
7785,M011G11,Michigan,MI11,2011,Summer,Calanoid,Dawn/Dusk,non_pred,14064.24767,50376.38769
7786,M011G11,Michigan,MI11,2011,Summer,Cyclopoid,Dawn/Dusk,non_pred,19045.33538,29759.29768
7787,M011G11,Michigan,MI11,2011,Summer,Daphnid,Dawn/Dusk,non_pred,6348.445127,97586.16683
7788,M011G11,Michigan,MI11,2011,Summer,Mollusc,Dawn/Dusk,non_pred,4604.530302,1675.063176
7789,M011G11,Michigan,MI11,2011,Summer,nauplii,Dawn/Dusk,non_pred,2843.06569,407.9757126
7790,M011G11,Michigan,MI11,2011,Summer,Pred. clad.,Dawn/Dusk,pred,103.7726607,1535.198373
7791,M011G11,Michigan,MI11,2011,Summer,Rotifers,Dawn/Dusk,non_pred,8220.168191,336.3808344
7792,M011G12,Michigan,MI11,2012,Summer,Bosminid,Night,non_pred,88.41365673,76.77411956
7793,M011G12,Michigan,MI11,2012,Summer,Calanoid,Night,non_pred,5313.66077,14864.39791
7794,M011G12,Michigan,MI11,2012,Summer,Cyclopoid,Night,non_pred,1803.638597,3467.816145
7795,M011G12,Michigan,MI11,2012,Summer,Daphnid,Night,non_pred,730.886229,10691.886
7796,M011G12,Michigan,MI11,2012,Summer,Mollusc,Night,non_pred,990.2329554,360.2327817
7797,M011G12,Michigan,MI11,2012,Summer,nauplii,Night,non_pred,16586.402,3700.140204
7798,M011G12,Michigan,MI11,2012,Summer,Pred. clad.,Night,pred,9.578146146,1545.408453
7799,M011G12,Michigan,MI11,2012,Summer,Rotifers,Night,non_pred,36514.84023,925.8132733
7800,M011G13,Michigan,MI11,2013,Summer,Bosminid,Night,non_pred,741.7400139,740.6232403
7801,M011G13,Michigan,MI11,2013,Summer,Calanoid,Night,non_pred,7642.300901,24203.1464
7802,M011G13,Michigan,MI11,2013,Summer,Cyclopoid,Night,non_pred,4495.852737,6576.513727
7803,M011G13,Michigan,MI11,2013,Summer,Daphnid,Night,non_pred,908.2530782,10696.95845
7804,M011G13,Michigan,MI11,2013,Summer,Mollusc,Night,non_pred,14629.97029,5322.176831
7805,M011G13,Michigan,MI11,2013,Summer,nauplii,Night,non_pred,13910.46355,2169.023002
7806,M011G13,Michigan,MI11,2013,Summer,Pred. clad.,Night,pred,22.45290813,2906.944804
7807,M011G13,Michigan,MI11,2013,Summer,Rotifers,Night,non_pred,118238.9402,1841.970043
7808,M011G14,Michigan,MI11,2014,Summer,Bosminid,Night,non_pred,5074.660126,5757.236801
7809,M011G14,Michigan,MI11,2014,Summer,Calanoid,Night,non_pred,27148.50225,174744.9957
7810,M011G14,Michigan,MI11,2014,Summer,Cyclopoid,Night,non_pred,910.8364328,3216.910731
7811,M011G14,Michigan,MI11,2014,Summer,Limno,Night,mostly_pred,724.9514465,45684.65119
7812,M011G14,Michigan,MI11,2014,Summer,Mollusc,Night,non_pred,28740.14244,10455.25843
7813,M011G14,Michigan,MI11,2014,Summer,nauplii,Night,non_pred,9271.013691,693.0259957
7814,M011G14,Michigan,MI11,2014,Summer,Pred. clad.,Night,pred,2782.320666,38410.26027
7815,M011G14,Michigan,MI11,2014,Summer,Rotifers,Night,non_pred,482092.7119,14504.85509
7816,M011G15,Michigan,MI11,2015,Summer,Bosminid,Night,non_pred,32.36032003,25.21578032
7817,M011G15,Michigan,MI11,2015,Summer,Calanoid,Night,non_pred,8852.858978,30670.12292
7818,M011G15,Michigan,MI11,2015,Summer,Cyclopoid,Night,non_pred,792.8278406,809.7490744
7819,M011G15,Michigan,MI11,2015,Summer,Daphnid,Night,non_pred,97.08096008,774.7707701
7820,M011G15,Michigan,MI11,2015,Summer,Limno,Night,mostly_pred,27.73741716,1758.685545
7821,M011G15,Michigan,MI11,2015,Summer,Mollusc,Night,non_pred,8446.043527,3072.551502
7822,M011G15,Michigan,MI11,2015,Summer,nauplii,Night,non_pred,3786.157443,834.1469053
7823,M011G15,Michigan,MI11,2015,Summer,Pred. clad.,Night,pred,16.68579001,3072.575319
7824,M011G15,Michigan,MI11,2015,Summer,Rotifers,Night,non_pred,97566.36488,3722.225529
7825,M011G16,Michigan,MI11,2016,Summer,Calanoid,Night,non_pred,11121.17998,33105.86553
7826,M011G16,Michigan,MI11,2016,Summer,Cyclopoid,Night,non_pred,1044.70937,2364.353838
7827,M011G16,Michigan,MI11,2016,Summer,Daphnid,Night,non_pred,296.0009882,2843.023672
7828,M011G16,Michigan,MI11,2016,Summer,Limno,Night,mostly_pred,291.0261817,17249.64556
7829,M011G16,Michigan,MI11,2016,Summer,Mollusc,Night,non_pred,2002.903745,728.6281311
7830,M011G16,Michigan,MI11,2016,Summer,nauplii,Night,non_pred,11349.78789,1138.255037
7831,M011G16,Michigan,MI11,2016,Summer,Pred. clad.,Night,pred,26.52582385,4301.115503
7832,M011G16,Michigan,MI11,2016,Summer,Rotifers,Night,non_pred,137866.5411,3024.065363
7833,M011G17,Michigan,MI11,2017,Summer,Calanoid,Day,non_pred,13899.06238,23555.34654
7834,M011G17,Michigan,MI11,2017,Summer,Cyclopoid,Day,non_pred,468.9331607,165.703597
7835,M011G17,Michigan,MI11,2017,Summer,Daphnid,Day,non_pred,20.38839829,71.82389748
7836,M011G17,Michigan,MI11,2017,Summer,Limno,Day,mostly_pred,8.737884981,454.1372566
7837,M011G17,Michigan,MI11,2017,Summer,Mollusc,Day,non_pred,584.8921759,212.7755236
7838,M011G17,Michigan,MI11,2017,Summer,nauplii,Day,non_pred,23395.68704,2891.063444
7839,M011G17,Michigan,MI11,2017,Summer,Pred. clad.,Day,pred,20.20635902,2292.524222
7840,M011G17,Michigan,MI11,2017,Summer,Rotifers,Day,non_pred,253843.2044,2445.655425
7841,M011G18,Michigan,MI11,2018,Summer,Bosminid,Day,non_pred,95.65644122,133.3300948
7842,M011G18,Michigan,MI11,2018,Summer,Calanoid,Day,non_pred,9438.1022,34953.40381
7843,M011G18,Michigan,MI11,2018,Summer,Cyclopoid,Day,non_pred,4623.394659,7760.915198
7844,M011G18,Michigan,MI11,2018,Summer,Daphnid,Day,non_pred,31.88548041,67.40031823
7845,M011G18,Michigan,MI11,2018,Summer,Limno,Day,mostly_pred,15.9427402,866.1995639
7846,M011G18,Michigan,MI11,2018,Summer,Mollusc,Day,non_pred,7435.793673,2705.036855
7847,M011G18,Michigan,MI11,2018,Summer,nauplii,Day,non_pred,6543.498432,939.3049856
7848,M011G18,Michigan,MI11,2018,Summer,Pred. clad.,Day,pred,41.36927564,269.5593515
7849,M011G18,Michigan,MI11,2018,Summer,Rotifers,Day,non_pred,144254.3973,3149.978395
7850,M011M01,Michigan,MI11,2001,Spring,Calanoid,Dawn/Dusk,non_pred,2801.711581,13950.11341
7851,M011M01,Michigan,MI11,2001,Spring,Cyclopoid,Dawn/Dusk,non_pred,407.7665894,1392.667396
7852,M011M01,Michigan,MI11,2001,Spring,Limno,Dawn/Dusk,mostly_pred,18.36786439,994.133307
7853,M011M01,Michigan,MI11,2001,Spring,nauplii,Dawn/Dusk,non_pred,8378.807472,1692.420874
7854,M011M01,Michigan,MI11,2001,Spring,Rotifers,Dawn/Dusk,non_pred,510.4735645,33.42658051
7855,M011M02,Michigan,MI11,2002,Spring,Bosminid,Night,non_pred,8.190167322,7.55310787
7856,M011M02,Michigan,MI11,2002,Spring,Calanoid,Night,non_pred,4414.500187,17594.08614
7857,M011M02,Michigan,MI11,2002,Spring,Cyclopoid,Night,non_pred,982.8200787,3746.917163
7858,M011M02,Michigan,MI11,2002,Spring,Limno,Night,mostly_pred,53.2360876,2251.346249
7859,M011M02,Michigan,MI11,2002,Spring,nauplii,Night,non_pred,8788.945336,1404.917163
7860,M011M02,Michigan,MI11,2002,Spring,Rotifers,Night,non_pred,688.7418833,28.39891138
7861,M011M03,Michigan,MI11,2003,Spring,Calanoid,Day,non_pred,2785.576499,11814.05695
7862,M011M03,Michigan,MI11,2003,Spring,Cyclopoid,Day,non_pred,409.6436029,1216.419371
7863,M011M03,Michigan,MI11,2003,Spring,Limno,Day,mostly_pred,14.01412326,326.0685402
7864,M011M03,Michigan,MI11,2003,Spring,Mollusc,Day,non_pred,23.17720385,8.431539839
7865,M011M03,Michigan,MI11,2003,Spring,nauplii,Day,non_pred,6512.794281,2185.772654
7866,M011M03,Michigan,MI11,2003,Spring,Rotifers,Day,non_pred,938.6767558,44.86972012
7867,M011M04,Michigan,MI11,2004,Spring,Calanoid,Day,non_pred,1953.658757,7909.609111
7868,M011M04,Michigan,MI11,2004,Spring,Cyclopoid,Day,non_pred,203.9220455,1020.749249
7869,M011M04,Michigan,MI11,2004,Spring,Limno,Day,mostly_pred,18.53836777,951.958865
7870,M011M04,Michigan,MI11,2004,Spring,Mollusc,Day,non_pred,298.5746732,108.6172547
7871,M011M04,Michigan,MI11,2004,Spring,nauplii,Day,non_pred,5051.883471,1534.929638
7872,M011M04,Michigan,MI11,2004,Spring,Rotifers,Day,non_pred,537.4344118,11.98486289
7873,M011M05,Michigan,MI11,2005,Spring,Calanoid,Dawn/Dusk,non_pred,2186.505313,9166.156328
7874,M011M05,Michigan,MI11,2005,Spring,Cyclopoid,Dawn/Dusk,non_pred,65.35749577,160.8722782
7875,M011M05,Michigan,MI11,2005,Spring,Limno,Dawn/Dusk,mostly_pred,157.4521489,1461.848513
7876,M011M05,Michigan,MI11,2005,Spring,Mollusc,Dawn/Dusk,non_pred,138.1419797,50.25410369
7877,M011M05,Michigan,MI11,2005,Spring,nauplii,Dawn/Dusk,non_pred,8587.826405,1817.898685
7878,M011M05,Michigan,MI11,2005,Spring,Rotifers,Dawn/Dusk,non_pred,2970.052564,73.3962358
7879,M011M06,Michigan,MI11,2006,Spring,Calanoid,Night,non_pred,6133.468991,17923.78587
7880,M011M06,Michigan,MI11,2006,Spring,Cyclopoid,Night,non_pred,102.509231,370.6843995
7881,M011M06,Michigan,MI11,2006,Spring,Limno,Night,mostly_pred,760.276797,4457.749638
7882,M011M06,Michigan,MI11,2006,Spring,Mollusc,Night,non_pred,1210.178422,440.2458401
7883,M011M06,Michigan,MI11,2006,Spring,nauplii,Night,non_pred,13614.50725,3685.169966
7884,M011M06,Michigan,MI11,2006,Spring,Rotifers,Night,non_pred,7677.069365,207.9752291
7885,M011M12,Michigan,MI11,2012,Spring,Calanoid,Night,non_pred,5258.183629,19463.34281
7886,M011M12,Michigan,MI11,2012,Spring,Cyclopoid,Night,non_pred,297.3030655,1055.79939
7887,M011M12,Michigan,MI11,2012,Spring,Daphnid,Night,non_pred,37.89156717,547.2071085
7888,M011M12,Michigan,MI11,2012,Spring,Limno,Night,mostly_pred,93.27154996,2077.160535
7889,M011M12,Michigan,MI11,2012,Spring,Mollusc,Night,non_pred,384.7451436,139.9648563
7890,M011M12,Michigan,MI11,2012,Spring,nauplii,Night,non_pred,14363.81869,3364.605574
7891,M011M12,Michigan,MI11,2012,Spring,Rotifers,Night,non_pred,2340.532957,64.16428025
7892,M011M13,Michigan,MI11,2013,Spring,Calanoid,Day,non_pred,3466.406946,14098.09943
7893,M011M13,Michigan,MI11,2013,Spring,Cyclopoid,Day,non_pred,1191.159144,3337.160009
7894,M011M13,Michigan,MI11,2013,Spring,Limno,Day,mostly_pred,2.867959415,217.3434173
7895,M011M13,Michigan,MI11,2013,Spring,Mollusc,Day,non_pred,839.8863959,305.538824
7896,M011M13,Michigan,MI11,2013,Spring,nauplii,Day,non_pred,7657.787727,975.6553483
7897,M011M13,Michigan,MI11,2013,Spring,Rotifers,Day,non_pred,395.2406569,10.10012179
7898,M011M14,Michigan,MI11,2014,Spring,Calanoid,Dawn/Dusk,non_pred,1829.957447,12685.77935
7899,M011M14,Michigan,MI11,2014,Spring,Cyclopoid,Dawn/Dusk,non_pred,422.4792252,2168.543983
7900,M011M14,Michigan,MI11,2014,Spring,Limno,Dawn/Dusk,mostly_pred,66.48389592,2749.194702
7901,M011M14,Michigan,MI11,2014,Spring,nauplii,Dawn/Dusk,non_pred,6502.735047,2122.635807
7902,M011M14,Michigan,MI11,2014,Spring,Rotifers,Dawn/Dusk,non_pred,431.6590716,21.19709592
7903,M011M15,Michigan,MI11,2015,Spring,Calanoid,Day,non_pred,1557.045681,6851.525636
7904,M011M15,Michigan,MI11,2015,Spring,Cyclopoid,Day,non_pred,98.95243578,199.9818473
7905,M011M15,Michigan,MI11,2015,Spring,Limno,Day,mostly_pred,85.23214006,419.5225846
7906,M011M15,Michigan,MI11,2015,Spring,Mollusc,Day,non_pred,36.01577626,13.10203139
7907,M011M15,Michigan,MI11,2015,Spring,nauplii,Day,non_pred,6788.973825,1922.478536
7908,M011M15,Michigan,MI11,2015,Spring,Rotifers,Day,non_pred,54.02366439,2.338006189
7909,M011M16,Michigan,MI11,2016,Spring,Calanoid,Day,non_pred,1185.270267,4476.571335
7910,M011M16,Michigan,MI11,2016,Spring,Cyclopoid,Day,non_pred,43.742117,122.7905133
7911,M011M16,Michigan,MI11,2016,Spring,Limno,Day,mostly_pred,23.78603597,572.651515
7912,M011M16,Michigan,MI11,2016,Spring,Mollusc,Day,non_pred,16.66786313,6.063533503
7913,M011M16,Michigan,MI11,2016,Spring,nauplii,Day,non_pred,5750.41278,1695.667753
7914,M011M16,Michigan,MI11,2016,Spring,Rotifers,Day,non_pred,400.0287151,9.405079109
7915,M011M17,Michigan,MI11,2017,Spring,Calanoid,Dawn/Dusk,non_pred,2052.726818,9547.73254
7916,M011M17,Michigan,MI11,2017,Spring,Cyclopoid,Dawn/Dusk,non_pred,82.93325412,194.4311175
